drive_1,drive_2,drive_3,drive_4,T_TOP,T_MID,T_END,Z23
0.082679492,0.082679492,0.1,0.082679492,82.67949192,117.3205081,117.3205081,44.1830981222267
0.082679492,0.082679492,0.1,0.082679492,100,82.67949192,82.67949192,44.1837551910002
0.082679492,0.082679492,0.1,0.082679492,100,82.67949192,100,44.1788171567982
0.082679492,0.082679492,0.1,0.082679492,100,82.67949192,117.3205081,44.1729914504955
0.082679492,0.082679492,0.1,0.082679492,100,100,82.67949192,44.0805949048386
0.082679492,0.082679492,0.1,0.082679492,100,100,100,44.0725296856185
0.082679492,0.082679492,0.1,0.082679492,100,100,117.3205081,44.0634732432915
0.082679492,0.082679492,0.1,0.082679492,100,117.3205081,82.67949192,43.964286362959
0.082679492,0.082679492,0.1,0.082679492,100,117.3205081,100,43.9526707131045
0.082679492,0.082679492,0.1,0.082679492,100,117.3205081,117.3205081,43.9399421183889
0.082679492,0.082679492,0.1,0.082679492,117.3205081,82.67949192,82.67949192,43.9528352640746
0.082679492,0.082679492,0.1,0.082679492,117.3205081,82.67949192,100,43.9464207663406
0.082679492,0.082679492,0.1,0.082679492,117.3205081,82.67949192,117.3205081,43.9390763672011
0.082679492,0.082679492,0.1,0.082679492,117.3205081,100,82.67949192,43.844226030804
0.082679492,0.082679492,0.1,0.082679492,117.3205081,100,100,43.8345103873352
0.082679492,0.082679492,0.1,0.082679492,117.3205081,100,117.3205081,43.8237539794772
0.082679492,0.082679492,0.1,0.082679492,117.3205081,117.3205081,82.67949192,43.7217604136812
0.082679492,0.082679492,0.1,0.082679492,117.3205081,117.3205081,100,43.7082899707766
0.082679492,0.082679492,0.1,0.082679492,117.3205081,117.3205081,117.3205081,43.6936480969893
0.082679492,0.082679492,0.1,0.1,82.67949192,82.67949192,82.67949192,46.8880864334872
0.082679492,0.082679492,0.1,0.1,82.67949192,82.67949192,100,46.9077205408084
0.082679492,0.082679492,0.1,0.1,82.67949192,82.67949192,117.3205081,46.9271176366745
0.082679492,0.082679492,0.1,0.1,82.67949192,100,82.67949192,46.8923589493622
0.082679492,0.082679492,0.1,0.1,82.67949192,100,100,46.9114797516039
